,start_pdb_file,N,J,cif_0,ref_0,w_xray,xray_freq,weight_thermo,vel_thermo,refine,sample_sched_str,init_weights
10,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,2,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,90000,1,0,1,1,"s5000,t1000,dA,p1,w0,r0",uni
11,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,2,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,100000,1,0,1,1,"s5000,t1000,dA,p1,w0,r0",uni
12,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,2,1.0,,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,,1,0,1,1,"s5000,t2000,dA,p1,w0,r0",uni
13,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,2,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,1000,1,0,1,1,"s5000,t2000,dA,p1,w0,r0",uni
14,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,2,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,10000,1,0,1,1,"s5000,t2000,dA,p1,w0,r0",uni
15,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,2,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,20000,1,0,1,1,"s5000,t2000,dA,p1,w0,r0",uni
16,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,2,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,30000,1,0,1,1,"s5000,t2000,dA,p1,w0,r0",uni
17,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,2,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,40000,1,0,1,1,"s5000,t2000,dA,p1,w0,r0",uni
18,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,2,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,50000,1,0,1,1,"s5000,t2000,dA,p1,w0,r0",uni
19,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,2,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,60000,1,0,1,1,"s5000,t2000,dA,p1,w0,r0",uni
20,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,2,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,70000,1,0,1,1,"s5000,t2000,dA,p1,w0,r0",uni
21,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,2,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,80000,1,0,1,1,"s5000,t2000,dA,p1,w0,r0",uni
22,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,2,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,90000,1,0,1,1,"s5000,t2000,dA,p1,w0,r0",uni
23,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,2,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,100000,1,0,1,1,"s5000,t2000,dA,p1,w0,r0",uni
24,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,2,1.0,,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,,1,0,1,1,"s5000,t3000,dA,p1,w0,r0",uni
25,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,2,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,1000,1,0,1,1,"s5000,t3000,dA,p1,w0,r0",uni
26,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,2,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,10000,1,0,1,1,"s5000,t3000,dA,p1,w0,r0",uni
27,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,2,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,20000,1,0,1,1,"s5000,t3000,dA,p1,w0,r0",uni
28,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,2,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,30000,1,0,1,1,"s5000,t3000,dA,p1,w0,r0",uni
29,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,2,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,40000,1,0,1,1,"s5000,t3000,dA,p1,w0,r0",uni
30,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,2,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,50000,1,0,1,1,"s5000,t3000,dA,p1,w0,r0",uni
31,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,2,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,60000,1,0,1,1,"s5000,t3000,dA,p1,w0,r0",uni
32,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,2,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,70000,1,0,1,1,"s5000,t3000,dA,p1,w0,r0",uni
33,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,2,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,80000,1,0,1,1,"s5000,t3000,dA,p1,w0,r0",uni
34,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,2,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,90000,1,0,1,1,"s5000,t3000,dA,p1,w0,r0",uni
35,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,2,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,100000,1,0,1,1,"s5000,t3000,dA,p1,w0,r0",uni
36,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,4,1.0,,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,,1,0,1,1,"s5000,t1000,dA,p1,w0,r0",uni
37,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,4,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,1000,1,0,1,1,"s5000,t1000,dA,p1,w0,r0",uni
38,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,4,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,10000,1,0,1,1,"s5000,t1000,dA,p1,w0,r0",uni
39,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,4,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,20000,1,0,1,1,"s5000,t1000,dA,p1,w0,r0",uni
40,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,4,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,30000,1,0,1,1,"s5000,t1000,dA,p1,w0,r0",uni
41,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,4,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,40000,1,0,1,1,"s5000,t1000,dA,p1,w0,r0",uni
42,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,4,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,50000,1,0,1,1,"s5000,t1000,dA,p1,w0,r0",uni
43,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,4,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,60000,1,0,1,1,"s5000,t1000,dA,p1,w0,r0",uni
44,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,4,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,70000,1,0,1,1,"s5000,t1000,dA,p1,w0,r0",uni
45,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,4,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,80000,1,0,1,1,"s5000,t1000,dA,p1,w0,r0",uni
46,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,4,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,90000,1,0,1,1,"s5000,t1000,dA,p1,w0,r0",uni
47,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,4,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,100000,1,0,1,1,"s5000,t1000,dA,p1,w0,r0",uni
48,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,4,1.0,,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,,1,0,1,1,"s5000,t2000,dA,p1,w0,r0",uni
49,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,4,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,1000,1,0,1,1,"s5000,t2000,dA,p1,w0,r0",uni
50,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,4,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,10000,1,0,1,1,"s5000,t2000,dA,p1,w0,r0",uni
51,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,4,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,20000,1,0,1,1,"s5000,t2000,dA,p1,w0,r0",uni
52,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,4,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,30000,1,0,1,1,"s5000,t2000,dA,p1,w0,r0",uni
53,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,4,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,40000,1,0,1,1,"s5000,t2000,dA,p1,w0,r0",uni
54,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,4,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,50000,1,0,1,1,"s5000,t2000,dA,p1,w0,r0",uni
55,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,4,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,60000,1,0,1,1,"s5000,t2000,dA,p1,w0,r0",uni
56,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,4,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,70000,1,0,1,1,"s5000,t2000,dA,p1,w0,r0",uni
57,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,4,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,80000,1,0,1,1,"s5000,t2000,dA,p1,w0,r0",uni
58,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,4,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,90000,1,0,1,1,"s5000,t2000,dA,p1,w0,r0",uni
59,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,4,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,100000,1,0,1,1,"s5000,t2000,dA,p1,w0,r0",uni
60,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,4,1.0,,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,,1,0,1,1,"s5000,t3000,dA,p1,w0,r0",uni
61,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,4,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,1000,1,0,1,1,"s5000,t3000,dA,p1,w0,r0",uni
62,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,4,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,10000,1,0,1,1,"s5000,t3000,dA,p1,w0,r0",uni
63,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,4,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,20000,1,0,1,1,"s5000,t3000,dA,p1,w0,r0",uni
64,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,4,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,30000,1,0,1,1,"s5000,t3000,dA,p1,w0,r0",uni
65,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,4,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,40000,1,0,1,1,"s5000,t3000,dA,p1,w0,r0",uni
66,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,4,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,50000,1,0,1,1,"s5000,t3000,dA,p1,w0,r0",uni
67,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,4,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,60000,1,0,1,1,"s5000,t3000,dA,p1,w0,r0",uni
68,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,4,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,70000,1,0,1,1,"s5000,t3000,dA,p1,w0,r0",uni
69,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,4,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,80000,1,0,1,1,"s5000,t3000,dA,p1,w0,r0",uni
70,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,4,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,90000,1,0,1,1,"s5000,t3000,dA,p1,w0,r0",uni
71,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n_er_state.pdb,4,1.0,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,100000,1,0,1,1,"s5000,t3000,dA,p1,w0,r0",uni
